heure,timestamp,ax(g),ay(g),az(g),gx(deg/s),gy(deg/s),gz(deg/s),roll(deg),pitch(deg),yaw(deg)
14:24:16.149,689.773809,0.3472,-0.9111,0.9565,-24.9634,33.6914,-28.5034,-6.5588,-17.5067,25.7904
14:24:16.249,689.873772,-0.0308,-0.9604,1.5146,21.8506,-24.6582,-85.9985,-4.0979,-18.7866,19.0723
14:24:16.349,689.973689,0.7373,-0.9067,0.8872,-49.6826,38.0249,-25.1465,-5.4877,-17.9681,17.3749
14:24:16.449,690.073615,-0.1079,-0.7925,1.1440,-1.9531,-43.3960,-46.8140,-1.5546,-20.1489,9.6460
14:24:16.549,690.173615,0.6201,-1.0083,1.1592,-5.8594,4.9438,-55.3589,-3.5101,-17.3035,8.6517
14:24:16.649,690.273533,-0.2388,-0.6318,0.9878,25.0244,-19.3481,-42.6636,0.2362,-20.4675,0.5603
14:24:16.749,690.373482,0.1367,-1.1475,1.8486,22.6440,23.6816,-67.6270,-1.8677,-18.3472,-1.4062
14:24:16.849,690.473397,0.1387,-0.4702,0.7368,9.5215,2.1973,-29.3579,0.3900,-21.7255,-6.7456
14:24:16.949,690.573355,-0.1426,-0.9600,1.4648,19.6533,-14.5264,-51.4526,-1.0602,-19.5502,-9.0253
14:24:17.049,690.673269,0.2920,-0.4883,0.8511,-9.0332,2.4414,-18.6157,-0.8240,-21.0828,-11.2061
14:24:17.149,690.773213,-0.0884,-0.3716,1.1890,13.0615,-14.7705,-22.5830,-1.3239,-19.9017,-12.9199
14:24:17.249,690.873152,-0.0850,-0.2461,1.1230,-13.0615,18.7988,-10.6201,-3.1091,-19.7314,-12.8156
14:24:17.348,690.973104,-0.1494,-0.3115,1.4326,-12.4512,61.5845,-17.8833,-3.9111,-18.7372,-14.2218
14:24:17.448,691.073039,0.0732,0.0391,1.0400,-21.7285,-0.9155,-2.8687,-5.1910,-19.2151,-14.5734
14:24:17.548,691.173016,-0.3203,0.1187,0.8169,-11.1694,-37.1094,13.4277,-4.8285,-16.0400,-13.9142
14:24:17.648,691.272971,-0.1978,0.2241,0.9316,5.3711,-6.1646,21.4844,-5.5591,-16.0291,-12.0795
14:24:17.748,691.372911,0.0244,0.4854,1.0063,-13.0005,0.7324,35.0342,-6.8719,-13.8977,-8.4265
14:24:17.848,691.472815,-0.3271,0.4111,0.7964,-5.7983,-10.8032,29.0527,-6.4490,-12.4969,-4.3726
14:24:17.948,691.572742,-0.6133,0.5674,1.0015,7.2021,-0.4272,25.5127,-6.3831,-9.5032,-1.1426
14:24:18.048,691.672718,-0.4097,0.7285,0.8745,-21.9116,14.3433,68.5425,-5.9711,-7.3499,2.8345
14:24:18.148,691.772667,-0.2871,0.7188,0.9287,-10.5591,-20.1416,65.5518,-5.6470,-5.1746,8.4045
14:24:18.248,691.872600,-0.3896,0.9258,1.0029,-15.9912,8.3618,67.7490,-5.0757,-2.7466,14.0735
14:24:18.348,691.972527,-0.2925,0.6816,0.9390,-25.8789,7.3242,50.2930,-3.6475,-2.0105,19.7699
14:24:18.448,692.072499,-0.4009,1.0049,0.9209,-6.2866,-8.7280,62.6831,-2.0270,0.4230,24.6478
14:24:18.548,692.172428,-0.4082,0.8335,1.1284,-15.1978,24.7803,59.0210,-0.3790,1.9446,31.5363
14:24:18.648,692.272438,-0.3813,0.9585,0.8984,-12.7563,-7.6904,79.8950,1.7963,2.6807,37.3975
14:24:18.748,692.372362,-0.0889,0.8481,0.9492,-20.7520,-21.0571,81.4819,2.7411,3.6310,45.3955
14:24:18.848,692.472298,-0.2798,0.7617,0.8369,-6.4697,-11.1694,25.0244,4.8230,3.3563,51.5424
14:24:18.948,692.572229,-0.2056,0.9692,0.9609,-19.2261,-1.4648,59.2651,5.6030,4.7241,55.3491
14:24:19.047,692.672148,-0.5708,0.7739,0.9341,6.1646,-8.0566,20.8130,8.2068,4.5319,58.9032
14:24:19.147,692.772110,-0.1392,0.7729,1.0078,3.3569,-3.1128,42.9077,9.5691,4.5044,62.4298
14:24:19.247,692.872065,-0.3184,0.4854,1.0107,-2.1973,18.5547,28.0762,10.6952,4.9219,64.7424
14:24:19.347,692.971944,-0.3750,0.4668,0.9731,-3.0518,-1.5259,17.8223,11.8048,4.3121,67.1265
14:24:19.447,693.071909,-0.1748,0.5464,1.0293,-10.1929,0.8545,52.0020,12.3761,4.6088,70.2576
14:24:19.547,693.171855,-0.1860,0.4814,0.8950,-12.0850,22.0337,25.6348,13.1122,4.7076,73.8226
14:24:19.647,693.271826,-0.2534,0.4902,0.8599,-1.9531,-3.1128,31.1279,14.1064,5.2954,77.4921
14:24:19.747,693.371793,-0.3198,0.7173,0.9932,-16.7847,9.5825,46.1426,14.8700,6.0095,81.3647
14:24:19.847,693.471712,-0.4521,0.6226,0.9043,11.8408,17.8833,19.5312,16.8091,5.4437,85.5835
14:24:19.947,693.571701,-0.2266,0.8306,1.0298,-19.6533,15.8691,38.8794,16.5399,6.1194,86.8634
14:24:20.047,693.671623,-0.2998,0.3765,0.8379,-9.7046,15.6860,16.1743,17.3309,6.2952,89.7418
14:24:20.147,693.771553,-0.3281,0.4707,1.0137,-11.9019,-19.7754,17.3340,16.4465,6.8060,92.1808
14:24:20.247,693.871514,-0.2915,0.5059,0.9756,-19.3481,13.9160,21.7896,15.6885,5.4822,93.5596
14:24:20.347,693.971414,-0.2998,0.3784,0.9692,5.1880,-58.5938,24.1699,15.6720,3.3728,94.4550
14:24:20.447,694.071428,-0.0635,0.4370,0.9785,23.2544,-22.4609,31.6772,17.4957,-1.3788,96.4435
14:24:20.547,694.171326,-0.0898,0.4365,0.8691,-7.3853,-1.5259,28.2593,19.1492,-2.2797,98.6023
14:24:20.647,694.271303,-0.1118,0.3228,1.0718,3.6011,7.0801,18.1274,19.9677,-2.4719,101.1292
14:24:20.747,694.371173,-0.2104,0.3696,1.1040,-15.1978,10.2539,25.9399,18.2703,-1.0217,102.7991
14:24:20.846,694.471149,-0.0518,0.2393,0.9712,-5.3711,10.0098,13.0615,18.4351,-0.5548,104.1229
14:24:20.946,694.571070,-0.0044,0.3125,1.1201,20.0195,19.9585,33.4473,18.9679,1.5051,107.9242
14:24:21.046,694.671001,0.0269,0.3555,0.7734,9.5825,-66.1621,13.5498,20.6708,-1.0162,107.4298
14:24:21.146,694.770949,-0.0332,0.3853,0.8887,16.9067,-42.9077,8.9722,21.7035,-2.7301,108.5944
14:24:21.246,694.870876,-0.1792,0.4727,1.1270,-17.4561,19.9585,4.2725,22.0715,-3.2520,108.3362
14:24:21.346,694.970939,0.0903,0.4062,1.0215,-1.5259,31.5552,27.5269,21.2970,-4.4275,109.7974
14:24:21.446,695.070744,-0.1338,0.0718,0.7319,-7.0801,-14.2822,6.5308,19.3579,-4.4220,110.9180
14:24:21.546,695.170694,0.0005,0.2607,1.1226,12.5122,-3.5400,-10.2539,18.7482,-3.4827,113.8403
14:24:21.646,695.270671,0.1538,0.1943,1.2559,-24.9634,50.5981,10.1929,17.3090,-2.7136,113.3679
14:24:21.746,695.370603,0.2466,0.0649,0.9819,-31.9214,31.6162,-5.3101,16.4081,-3.4717,112.6538
14:24:21.846,695.470520,-0.1167,-0.0591,0.8472,15.1367,-10.0098,-10.6201,16.0236,-2.2961,113.6041
14:24:21.946,695.570472,0.0723,-0.0190,0.9780,-2.8687,-8.4839,-8.1787,14.8480,-1.1975,113.3130
14:24:22.046,695.670404,0.0303,-0.0791,1.1187,-5.9814,5.0049,-8.8501,14.1724,-0.7745,112.5769
14:24:22.146,695.770358,0.0786,-0.1255,1.0264,4.5166,12.6953,-14.1602,13.1012,-0.2966,111.3245
14:24:22.246,695.870291,0.1958,-0.3213,1.0889,-5.0659,15.8691,-29.1748,12.0520,0.2637,108.7427
14:24:22.346,695.970254,0.0317,-0.2417,1.1694,-3.2959,18.6768,-23.7427,10.6073,0.5548,106.1774
14:24:22.446,696.070175,0.2056,-0.2837,1.0723,-5.7373,-3.7231,-19.1650,9.9097,0.8350,104.4635
14:24:22.545,696.170108,-0.0103,-0.3032,1.0220,13.0005,7.5684,-21.1182,9.3658,0.6976,102.2717
14:24:22.645,696.270066,0.1753,-0.3760,1.0986,8.1177,-3.8452,-29.0527,7.8772,0.7471,99.7943
14:24:22.745,696.370004,0.1162,-0.2666,0.9819,-4.0894,5.3711,-16.4185,7.0038,0.6647,97.5916
14:24:22.845,696.469946,0.0215,-0.2769,0.8779,16.6016,-26.2451,-26.8555,6.1908,0.3131,94.9933
14:24:22.945,696.569898,0.2261,-0.3823,1.1787,-6.2256,1.5259,-17.7002,4.4165,0.8075,93.2520
14:24:23.045,696.669846,0.2554,-0.2969,0.8613,-12.6343,20.7520,-20.6299,3.6420,-0.2032,90.4779
14:24:23.145,696.769807,0.0488,-0.4863,1.3550,16.2964,2.1362,-29.5410,1.7358,0.0769,88.3246
14:24:23.245,696.869808,0.1577,-0.3853,0.9946,-25.8179,2.6245,-20.9961,0.8789,-0.7800,86.0724
14:24:23.345,696.969726,0.0972,-0.2168,0.8721,-0.9766,-22.5220,-20.9351,0.7086,-0.9283,83.8037
14:24:23.445,697.069741,-0.1079,-0.3604,1.2705,35.5225,2.7466,-17.8223,-0.6207,-0.9998,82.1613
14:24:23.545,697.169636,0.1250,-0.3433,1.2290,-0.1831,11.5967,-15.5640,-1.2909,-1.7908,80.7660
14:24:23.645,697.269559,-0.0112,-0.2661,1.0332,-4.2114,13.8550,-15.8081,-1.5820,-2.1808,78.8654
14:24:23.745,697.369543,0.0073,-0.2480,0.9341,7.2021,-1.2817,-15.5029,-2.0984,-2.3566,77.1899
14:24:23.845,697.469468,0.1226,-0.2456,1.1470,4.0894,2.8687,-15.3809,-2.9663,-2.8839,75.7507
14:24:23.945,697.569402,0.1309,-0.1333,1.1270,-10.1929,-4.7607,-8.3008,-3.4772,-3.2520,74.6796
14:24:24.045,697.669374,-0.0410,-0.1323,0.8672,-3.2349,-3.6621,-9.9487,-3.5156,-3.2300,73.6084
14:24:24.145,697.769320,-0.1064,-0.2183,0.9492,16.6016,-1.7700,-14.8926,-3.9441,-2.9883,72.2571
14:24:24.245,697.869258,0.0576,-0.1938,0.9814,7.0801,0.7935,-12.5732,-4.1528,-3.3728,71.1310
14:24:24.345,697.969193,0.1362,-0.1958,1.2114,-2.5635,19.7754,-13.3057,-4.5538,-3.4991,70.0543
14:24:24.444,698.069127,0.1489,-0.0864,1.0874,-7.0190,3.9062,-6.2866,-4.7955,-4.0649,69.1370
14:24:24.544,698.169081,-0.0010,-0.0786,0.9585,-20.5078,-11.1084,-7.0801,-4.8944,-3.7354,68.0823
14:24:24.644,698.269026,-0.1377,0.0088,0.9785,10.1929,-25.1465,-8.2397,-4.9603,-3.6035,67.3846
14:24:24.744,698.368960,-0.0503,-0.1445,0.9570,3.4790,7.6904,-2.8687,-6.0040,-3.6639,66.8463
14:24:24.844,698.468919,-0.1211,-0.1313,0.9375,11.4746,-5.3711,-6.3477,-5.4272,-3.5815,66.1597
14:24:24.944,698.568860,-0.0454,-0.2012,1.0063,16.4795,9.3384,-16.2964,-5.4163,-3.5925,65.3522
14:24:25.044,698.668855,0.0645,-0.1230,1.0195,11.2305,5.0049,-9.7656,-5.4163,-3.7793,64.2426
14:24:25.144,698.768771,0.1704,-0.1353,0.9341,-6.0425,6.1646,-9.8877,-4.9713,-4.2407,63.4625
14:24:25.244,698.868718,0.0933,-0.1367,0.9307,10.6812,-10.3760,-11.3525,-4.8669,-4.1418,62.7924
14:24:25.344,698.968678,0.1719,-0.0869,0.9277,-6.2866,-11.7188,-9.0332,-4.8615,-3.9331,62.2925
14:24:25.444,699.068594,-0.0737,-0.0591,0.9771,15.1978,-1.4038,-9.5825,-4.8669,-3.2629,61.7542
14:24:25.544,699.168579,0.1626,-0.1006,1.1060,14.2212,21.8506,-10.1318,-5.2185,-3.4827,61.3422
14:24:25.644,699.268539,0.0815,-0.0342,0.9321,-4.5776,-13.3057,-1.8921,-4.9438,-3.5870,60.8643
14:24:25.744,699.368465,0.0444,-0.1421,0.9565,-6.8359,4.2725,-16.3574,-4.8230,-3.5486,60.2271
14:24:25.844,699.468403,0.0635,-0.1255,0.9321,12.6343,-5.6152,-14.4043,-4.9713,-3.2080,59.5844
14:24:25.944,699.568370,-0.0054,-0.1240,0.9902,-5.7373,9.6436,-0.6714,-5.2789,-3.2520,58.9417
14:24:26.044,699.668324,-0.0791,-0.1123,0.7915,3.2959,-8.6060,-9.0942,-4.6582,-3.1531,58.1891
14:24:26.144,699.768256,-0.2383,-0.0659,1.0234,20.6299,0.3052,-0.7935,-5.0372,-2.6752,57.9584
14:24:26.244,699.868226,0.0757,0.0327,1.0508,-12.5732,7.3242,5.0659,-4.9109,-2.9718,58.1232
14:24:26.343,699.968109,-0.0200,0.0527,0.8789,-5.9204,-3.2959,4.6387,-4.3011,-3.0432,57.7002
14:24:26.443,700.068135,-0.0132,-0.0093,1.0527,7.9346,-8.9111,-1.5869,-3.8837,-2.6257,57.6233
14:24:26.543,700.167968,0.2515,0.0254,1.1567,-8.9722,16.3574,-0.6104,-4.1583,-2.6312,57.7606
14:24:26.643,700.267903,0.1030,0.0396,0.8691,-3.4790,-18.8599,-8.3008,-3.7189,-3.0267,57.2278
14:24:26.743,700.367813,-0.0332,-0.0073,0.9570,-23.5596,-16.8457,0.4272,-4.0045,-2.9004,57.1124
14:24:26.843,700.467787,-0.0898,0.0278,0.8853,10.4980,-32.6538,-1.5869,-3.2849,-2.4225,57.1948
14:24:26.943,700.567704,0.0483,-0.0156,1.2368,4.0283,15.4419,3.5400,-4.0540,-1.8237,57.2992
14:24:27.043,700.667647,0.0415,0.0410,0.9951,-13.9771,6.7139,-1.5259,-3.2410,-2.2357,57.0190
14:24:27.143,700.767554,0.0400,-0.0107,1.0410,8.6060,-0.4272,-6.0425,-3.2794,-1.9391,57.1399
14:24:27.243,700.867513,0.0029,-0.0044,0.9814,-0.5493,9.5215,3.9673,-3.1750,-1.7468,57.0630
14:24:27.343,700.967410,0.0278,0.0112,0.9932,-14.7095,11.7798,0.0000,-3.0212,-1.4557,56.8927
14:24:27.443,701.067427,-0.0781,0.0146,0.9189,6.7139,-2.5635,-4.3945,-2.4500,-1.1810,56.8268
14:24:27.543,701.167349,-0.0474,-0.0161,1.0586,13.5498,2.2583,-2.4414,-2.6312,-0.7526,56.8158
14:24:27.643,701.267297,-0.1172,0.1396,0.9731,2.6245,-3.4790,13.1836,-2.1368,-1.1755,56.9092
14:24:27.743,701.367199,0.1362,0.0854,0.9150,-30.9448,-2.0142,-1.2207,-1.7468,-1.7468,57.4750
14:24:27.843,701.467135,-0.0698,0.0640,0.9551,3.9673,-14.3433,4.0283,-1.1426,-1.1810,57.4860
14:24:27.942,701.567079,-0.0693,0.0503,0.9814,8.9111,-9.5825,3.2959,-1.0602,-0.5164,57.6178
14:24:28.042,701.667054,-0.0054,0.0161,1.1294,6.6528,5.7373,-7.0801,-1.2634,0.0385,57.3267
14:24:28.142,701.766975,0.0088,-0.0146,0.9590,-14.4043,8.7280,-0.0610,-1.2030,-0.0714,57.1289
14:24:28.242,701.866902,-0.0698,0.0898,0.9521,0.3662,-27.9541,0.2441,-0.8459,-0.5768,56.8927
14:24:28.342,701.966874,-0.0493,0.0029,0.9336,5.3101,-18.6157,-2.0752,-1.0657,-0.8459,57.1124
14:24:28.442,702.066782,0.1089,0.0942,1.0322,-6.5308,6.9580,1.4038,-1.1920,-0.6537,57.1454
14:24:28.542,702.166738,-0.1050,0.0259,0.8623,-4.0894,-3.6011,-3.0518,-0.8569,-0.4504,57.3212
14:24:28.642,702.266663,0.0444,0.0044,1.0405,5.2490,0.0000,-2.6855,-1.3239,0.1373,57.4146
14:24:28.742,702.366577,-0.0151,0.0708,0.8628,-1.3428,5.1880,-1.1597,-1.2305,0.4340,56.5906
14:24:28.842,702.466525,0.0088,0.0571,1.0591,9.5215,9.7046,3.9062,-1.2140,0.5109,56.8323
14:24:28.942,702.566460,0.0791,0.0386,1.0908,-21.4233,10.3149,7.6294,-0.9778,0.1538,57.1838
14:24:29.042,702.666394,-0.0347,0.0122,0.9185,8.6060,-17.2729,-11.7798,0.2032,0.5438,57.3376
14:24:29.142,702.766308,-0.0840,0.0171,1.1587,20.5078,-3.2959,-43.7622,-0.1318,1.4227,56.1731
14:24:29.242,702.866247,-0.0776,0.1060,0.9551,23.1934,0.7324,21.6064,0.2252,1.3293,55.7501
14:24:29.342,702.966253,0.1182,0.0190,1.0889,-19.1040,14.2212,-1.2207,0.0549,1.0052,56.2555
14:24:29.442,703.066135,-0.1675,0.0723,0.8101,3.2959,-26.4282,1.1597,1.2140,0.7745,56.5302
14:24:29.541,703.166079,-0.0981,-0.0396,1.1787,21.1792,-0.3052,-2.3804,0.4889,1.9885,57.0245
14:24:29.641,703.266039,0.0557,0.0288,0.9551,-21.2402,11.6577,-2.1973,0.4834,1.6589,57.0410
14:24:29.741,703.365953,0.0015,0.0742,0.9863,-5.5542,0.1221,-8.5449,0.6976,1.6534,56.7609
14:24:29.841,703.465977,-0.0112,0.0342,1.0552,1.0986,-4.6387,0.1221,0.5438,1.6809,56.6949
14:24:29.941,703.565901,-0.1235,0.1426,0.9297,-6.8359,-8.9722,9.8877,0.8405,1.6370,57.1729
14:24:30.041,703.665843,-0.1128,0.0767,0.9648,2.0752,-1.6479,0.6104,1.1206,1.9336,57.6892
14:24:30.141,703.765729,-0.1958,0.0215,0.7642,27.8320,-19.2871,5.1270,1.7084,2.4060,57.8870
14:24:30.241,703.865705,0.0142,0.0186,1.1572,30.7617,17.4561,3.2349,1.0437,3.1091,57.8320
14:24:30.341,703.965616,-0.0742,0.0029,0.8428,-18.8599,5.3101,3.9673,1.3074,1.5326,57.6123
14:24:30.441,704.065555,-0.0366,0.0068,0.9624,4.3945,-23.5596,-5.5542,1.5985,1.7688,57.3376
14:24:30.541,704.165511,-0.0908,-0.0400,1.0093,5.7373,0.1831,1.5259,1.2469,1.9171,57.5079
14:24:30.641,704.265445,-0.1016,0.0190,0.9922,1.5259,-6.8359,-0.3052,1.4722,2.0874,57.1344
14:24:30.741,704.365367,0.0288,-0.0186,0.8374,16.5405,-15.1367,-3.3569,1.9116,1.4227,56.8268
14:24:30.841,704.465277,0.0181,-0.0703,1.2656,3.6621,-2.0142,-2.5024,0.8405,1.8347,56.6235
14:24:30.941,704.565258,-0.1968,0.0801,0.6670,-8.8501,-17.8833,7.2632,1.5546,0.8459,56.6895
14:24:31.041,704.665169,0.1626,0.0454,1.1289,16.9678,-17.4561,-10.1929,1.1481,1.6589,56.8378
14:24:31.140,704.765089,0.0737,0.0767,1.1025,-29.5410,21.9116,10.6201,0.7196,1.2744,57.1783
14:24:31.240,704.865050,-0.0522,0.0615,0.9854,-9.8267,4.8828,-3.2959,1.7358,1.1646,57.1234
14:24:31.340,704.964984,0.0332,0.0122,1.1763,5.7373,16.9067,-2.1362,1.2085,1.5546,57.6288
14:24:31.440,705.064969,-0.1499,0.0806,1.0596,-5.9204,22.8882,1.2207,1.1975,2.0490,57.5409
14:24:31.540,705.164909,0.0361,0.0635,1.0166,-6.7139,18.0664,2.1362,1.3019,1.5656,57.5629
14:24:31.640,705.264862,0.0664,0.0791,1.2637,-13.6108,24.9023,-0.3052,0.7965,1.8732,57.6453
14:24:31.740,705.364763,-0.0127,0.0020,0.9717,-21.7285,16.2354,2.9297,1.0876,1.1206,57.6947
14:24:31.840,705.464729,-0.1177,-0.0024,0.9536,16.1133,-28.6865,-10.3760,1.8732,1.7029,57.2278
14:24:31.940,705.564736,0.0537,-0.0801,1.2397,14.2822,22.3389,0.4883,0.9668,2.8455,57.5134
14:24:32.040,705.664642,-0.1484,0.0156,0.8892,-9.4604,4.7607,4.8218,1.2744,1.8732,57.1674
14:24:32.140,705.764561,-0.1099,0.0200,1.1079,18.2495,-9.8267,-2.3804,1.5710,2.0764,57.0190
14:24:32.240,705.864480,-0.0044,0.0249,0.9224,9.7656,-2.0752,2.6245,2.1863,1.5436,57.3706
14:24:32.340,705.964405,-0.0903,0.0996,1.1318,4.2114,3.9673,3.9673,2.0325,1.7963,57.5574
14:24:32.440,706.064448,-0.0264,0.0830,0.9180,-19.7144,10.1318,8.7891,1.8127,1.1865,57.6947
14:24:32.540,706.164388,-0.0444,0.0645,0.8696,2.4414,-28.7476,-2.6245,2.3895,1.2469,57.4091
14:24:32.640,706.264322,-0.0684,0.0347,1.1001,16.4795,-13.4277,-1.6479,1.8842,2.2687,57.4969
14:24:32.740,706.364250,-0.0117,0.0093,0.9556,-10.1318,-3.2959,4.3945,1.6809,2.1204,57.2333
14:24:32.839,706.464135,-0.1211,0.0317,0.8452,8.3008,-23.0103,0.0000,1.9391,2.2247,56.9092
14:24:32.939,706.564098,0.0547,-0.0273,1.1147,9.7656,-2.5024,-0.7935,1.2524,2.6093,57.0135
14:24:33.039,706.663997,-0.0864,0.0464,0.8569,-12.5122,-16.1743,6.4697,1.2909,2.0215,57.0465
14:24:33.139,706.763935,-0.0200,0.1099,0.9785,8.6670,-20.5688,-1.0986,1.7743,1.9281,57.0520
14:24:33.239,706.863887,-0.0708,-0.0068,1.2534,15.3198,13.0615,3.2349,1.2415,2.6367,57.4969
14:24:33.339,706.963836,-0.0083,0.0488,1.0938,8.6670,12.8174,5.3101,1.5161,2.3566,57.9419
14:24:33.439,707.063982,0.0688,0.0654,0.9565,-6.8970,-2.7466,0.3052,1.8073,1.9940,57.8979
14:24:33.539,707.163786,-0.0190,0.0088,0.9502,-18.7988,-12.3901,5.0049,2.0270,1.9666,57.7606
14:24:33.639,707.263719,-0.0171,0.0195,0.9629,5.3711,-26.6113,-5.9814,2.0490,2.9773,57.6343
14:24:33.739,707.363642,-0.1230,-0.0630,1.2451,25.4517,20.0806,-0.5493,1.2305,3.5046,57.4969
14:24:33.839,707.463575,-0.0405,-0.0039,1.0132,-18.9819,31.3110,5.0049,1.5051,2.2522,57.3541
14:24:33.939,707.563543,-0.1284,0.0293,0.9561,6.2866,-12.6343,-3.6621,2.0435,2.8125,56.9586
14:24:34.039,707.663471,0.0332,-0.0229,1.1597,0.0000,8.2397,-2.9297,1.4062,2.9333,57.0685
14:24:34.139,707.763436,-0.0825,0.0210,0.9849,-7.9346,0.1221,0.6104,1.6919,2.9718,56.5796
14:24:34.239,707.863378,-0.0215,-0.0063,0.9497,1.9531,-1.0986,-0.2441,1.6644,2.7136,56.5576
14:24:34.339,707.963327,0.0020,-0.0518,1.0654,4.2725,-0.4883,-7.3242,1.4502,3.0597,56.2115
14:24:34.439,708.063269,0.0337,-0.0493,0.9780,-6.5308,2.9907,-6.7749,1.7688,2.9938,55.5524
14:24:34.539,708.163222,-0.1025,-0.1011,0.9443,14.2212,-10.6812,-7.8125,1.5436,3.4772,54.9371
14:24:34.639,708.263182,0.0415,-0.1460,1.1074,17.7612,-9.7046,-13.3057,1.6150,3.8562,53.8550
14:24:34.738,708.363053,-0.0063,-0.1187,1.0005,10.4980,-7.6904,-1.8921,1.8347,3.9111,52.9596
14:24:34.838,708.462995,0.0796,-0.1572,1.0981,0.4883,7.5684,-8.7280,1.6699,3.4442,52.7124
14:24:34.938,708.562913,-0.0688,-0.1494,0.8730,-12.2070,-23.5596,-6.1646,1.7084,3.3179,51.9598
14:24:35.038,708.662838,0.1616,-0.3286,1.0508,8.4839,-3.1128,-16.1133,0.8789,3.2629,51.1743
14:24:35.138,708.762803,0.1104,-0.3789,1.1084,-0.4272,-3.9673,-23.9868,-0.4230,3.3014,49.4440
14:24:35.238,708.862738,-0.0962,-0.3789,1.0410,-3.9673,4.8218,-16.4185,-1.1591,3.3179,47.2961
14:24:35.338,708.962685,-0.0679,-0.5039,1.2832,28.0762,8.6670,-22.0947,-2.4060,2.8290,45.6866
14:24:35.438,709.062691,0.2363,-0.5967,1.0854,-7.7515,9.9487,-13.5498,-3.4827,1.8512,44.4836
14:24:35.538,709.162587,0.1572,-0.5005,0.8945,-8.7891,4.9438,-17.2119,-3.6200,1.3403,42.2864
14:24:35.638,709.262546,0.0093,-0.7095,1.2012,11.9629,0.5493,-36.7432,-4.7955,1.1810,39.6387
14:24:35.738,709.362480,0.0601,-0.9326,1.1787,6.2866,9.5215,-30.0903,-6.1469,0.8130,36.6064
14:24:35.838,709.462377,0.2080,-0.7339,0.9370,-4.9438,8.1787,-25.2686,-7.5146,0.1813,33.6841
14:24:35.938,709.562317,-0.2041,-0.6235,0.8975,-10.1318,-9.3384,-15.5640,-7.9651,-0.3351,30.7452
14:24:36.038,709.662225,0.0659,-0.8066,1.3091,32.8369,10.6201,-29.4800,-9.4537,-0.8844,28.0536
14:24:36.138,709.762179,0.2925,-0.8745,1.2690,3.8452,7.0801,-22.1558,-10.6128,-1.6589,25.7959
14:24:36.238,709.862135,0.2832,-0.6714,0.9844,-11.2305,-1.2207,-23.3765,-11.5192,-2.7631,23.9502
14:24:36.337,709.962059,0.0747,-0.6118,1.0493,-7.5073,-4.6997,-12.7563,-11.9586,-2.9718,22.3022
14:24:36.437,710.062036,-0.0439,-0.6055,1.2515,21.4844,-2.1973,-18.3716,-12.1893,-3.5101,20.7422
14:24:36.537,710.161977,0.1890,-0.6250,1.1309,5.7983,1.4648,-17.0288,-13.1781,-4.0320,19.2755
14:24:36.637,710.261903,-0.0532,-0.4355,0.9243,-0.1221,-4.3945,-18.9819,-12.7606,-5.1526,16.6058
14:24:36.737,710.361842,0.2998,-0.7559,1.1294,30.4565,-1.8921,-35.8276,-13.9471,-5.1801,14.2218
14:24:36.837,710.461757,0.1704,-0.8994,1.1650,1.6479,7.5684,-25.8179,-13.4747,-6.1743,11.1182
14:24:36.937,710.561690,0.4189,-0.8394,1.0483,-2.1973,8.4229,-35.6445,-14.0350,-6.9763,8.5913
14:24:37.037,710.661659,-0.2534,-0.6792,1.0234,-6.9580,-9.3384,-21.9116,-12.9858,-7.4707,5.1801
14:24:37.137,710.761579,0.1943,-0.8442,1.2573,37.7197,12.3901,-33.6914,-13.6230,-7.4762,3.2465
14:24:37.237,710.861517,-0.0283,-1.0747,1.3906,25.5127,-3.3569,-34.1797,-12.3322,-8.6243,-0.4724
14:24:37.337,710.961486,0.5059,-0.6890,0.7217,-0.3052,18.1274,-26.2451,-14.3317,-9.7009,-2.3016
14:24:37.437,711.061410,-0.3706,-1.0996,1.4331,7.2021,-6.1646,-72.0825,-11.7499,-10.5194,-7.6740
14:24:37.537,711.161368,0.5015,-0.7700,0.8950,-2.7466,-7.7515,-57.9224,-13.4967,-11.7828,-11.1456
14:24:37.637,711.261336,0.1436,-1.3560,1.5537,23.8647,27.1606,-50.1099,-12.5024,-12.5574,-15.3369
14:24:37.737,711.361270,0.0859,-1.0015,1.2798,7.8735,-7.2632,-54.3213,-11.8433,-13.8702,-20.0391
14:24:37.837,711.461255,-0.1763,-1.2158,1.2935,22.5220,5.8594,-31.2500,-10.3052,-15.5511,-25.1147
14:24:37.937,711.561139,0.4312,-1.0918,1.4873,25.0244,-6.0425,-63.4766,-10.2228,-15.9961,-28.5645
14:24:38.036,711.661118,0.0483,-1.0571,1.2354,-6.0425,-2.0752,-25.0244,-9.0472,-17.5616,-32.8821
14:24:38.136,711.761051,0.3574,-1.0503,1.3887,18.3105,-32.2876,-54.6875,-8.3606,-18.0505,-36.0077
14:24:38.236,711.861009,0.0176,-1.0654,1.2876,-36.8652,20.2637,-18.7378,-8.9429,-19.5447,-38.7323
14:24:38.336,711.960933,0.5786,-1.2012,1.4722,6.0425,-23.7427,-58.5938,-8.5309,-20.1050,-41.4679
14:24:38.436,712.060965,-0.2573,-0.9194,1.1025,-25.2686,-8.6670,-13.3667,-7.4487,-21.1432,-45.5603
14:24:38.536,712.160977,0.5498,-1.0439,1.0474,39.3677,-9.4604,-67.7490,-8.0969,-21.5057,-48.1146
